range (byte),stride (byte),niter,t (us)
16240,16,32768,5241.86
16256,16,32768,5241.09
16272,16,32768,5242.11
16288,16,32768,5241.09
16304,16,32768,5242.11
16320,16,32768,5241.09
16336,16,32768,5242.11
16352,16,32768,5240.96
16368,16,32768,5242.11
16384,16,32768,5241.09
16400,16,32768,5242.5
16416,16,32768,5241.09
16432,16,32768,5241.98
16448,16,32768,5241.09
16464,16,32768,5242.11
16480,16,32768,5241.09
16496,16,32768,5242.11
16512,16,32768,5240.83
16528,16,32768,5241.98
16544,16,32768,5241.09
16560,16,32768,5242.11
16576,16,32768,5241.09
16592,16,32768,5242.11
16608,16,32768,5241.09
16624,16,32768,5242.11
16640,16,32768,5241.09
16656,16,32768,5242.11
16672,16,32768,5241.47
16688,16,32768,5242.11
16704,16,32768,5241.09
16720,16,32768,5242.11
16736,16,32768,5241.09
16752,16,32768,5242.11
16768,16,32768,5241.98
16784,16,32768,5242.11
16800,16,32768,5241.09
16816,16,32768,5242.11
16832,16,32768,5241.09
16848,16,32768,5242.11
16864,16,32768,5241.09
16880,16,32768,5242.11
16896,16,32768,5241.09
16912,16,32768,5242.11
16928,16,32768,5241.09
16944,16,32768,5242.11
16960,16,32768,5241.09
16976,16,32768,5242.11
16992,16,32768,5241.09
17008,16,32768,5242.11
17024,16,32768,5241.09
17040,16,32768,5242.11
17056,16,32768,5241.47
17072,16,32768,5242.11
17088,16,32768,5241.09
17104,16,32768,5242.11
17120,16,32768,5241.09
17136,16,32768,5242.11
17152,16,32768,5241.09
17168,16,32768,5242.11
17184,16,32768,5240.96
17200,16,32768,5242.11
17216,16,32768,5241.09
17232,16,32768,5242.11
17248,16,32768,5241.09
17264,16,32768,5242.11
17280,16,32768,5241.09
17296,16,32768,5242.11
17312,16,32768,5241.09
17328,16,32768,5242.11
17344,16,32768,5241.47
17360,16,32768,5242.11
17376,16,32768,5241.09
17392,16,32768,5242.11
17408,16,32768,5241.09
17424,16,32768,5242.11
17440,16,32768,5241.09
17456,16,32768,5242.11
17472,16,32768,5241.09
17488,16,32768,5242.5
17504,16,32768,5241.09
17520,16,32768,5242.11
17536,16,32768,5241.09
17552,16,32768,5242.11
17568,16,32768,5241.09
17584,16,32768,5242.11
17600,16,32768,5241.09
17616,16,32768,5242.11
17632,16,32768,5241.47
17648,16,32768,5242.11
17664,16,32768,5241.09
17680,16,32768,5242.11
17696,16,32768,5241.09
17712,16,32768,5241.86
17728,16,32768,5241.09
17744,16,32768,5242.11
17760,16,32768,5241.09
17776,16,32768,5242.11
17792,16,32768,5241.09
17808,16,32768,5242.11
17824,16,32768,5241.09
17840,16,32768,5242.11
17856,16,32768,5241.09
17872,16,32768,5242.5
17888,16,32768,5241.09
17904,16,32768,5242.11
17920,16,32768,5241.47
17936,16,32768,5242.11
17952,16,32768,5241.09
17968,16,32768,5241.98
17984,16,32768,5241.09
18000,16,32768,5242.11
18016,16,32768,5241.47
18032,16,32768,5242.11
18048,16,32768,5241.09
18064,16,32768,5242.11
18080,16,32768,5241.09
18096,16,32768,5242.11
18112,16,32768,5242.11
18128,16,32768,5242.11
18144,16,32768,5241.09
18160,16,32768,5242.11
18176,16,32768,5241.09
18192,16,32768,5242.11
18208,16,32768,5241.09
18224,16,32768,5242.11
18240,16,32768,5241.09
18256,16,32768,5242.11
18272,16,32768,5241.09
18288,16,32768,5242.11
18304,16,32768,5241.09
18320,16,32768,5242.11
18336,16,32768,5241.09
18352,16,32768,5242.11
18368,16,32768,5241.09
18384,16,32768,5242.11
18400,16,32768,5241.09
18416,16,32768,5242.11
18432,16,32768,5241.09
18448,16,32768,5242.11
18464,16,32768,5241.09
18480,16,32768,5241.98
18496,16,32768,5241.09
18512,16,32768,5242.11
18528,16,32768,5241.09
18544,16,32768,5242.11
18560,16,32768,5241.09
18576,16,32768,5242.5
18592,16,32768,5241.09
18608,16,32768,5241.98
18624,16,32768,5241.09
18640,16,32768,5242.11
18656,16,32768,5241.09
18672,16,32768,5242.11
18688,16,32768,5241.09
18704,16,32768,5242.11
18720,16,32768,5241.09
18736,16,32768,5242.11
18752,16,32768,5241.09
18768,16,32768,5242.11
18784,16,32768,5241.09
18800,16,32768,5241.86
18816,16,32768,5241.09
18832,16,32768,5242.5
18848,16,32768,5241.09
18864,16,32768,5242.11
18880,16,32768,5241.09
18896,16,32768,5242.11
18912,16,32768,5241.09
18928,16,32768,5242.11
18944,16,32768,5241.09
18960,16,32768,5241.98
18976,16,32768,5241.47
18992,16,32768,5242.11
19008,16,32768,5241.09
19024,16,32768,5241.98
19040,16,32768,5241.09
19056,16,32768,5242.11
19072,16,32768,5241.09
19088,16,32768,5242.11
19104,16,32768,5240.96
19120,16,32768,5241.98
19136,16,32768,5241.09
19152,16,32768,5242.11
19168,16,32768,5241.09
19184,16,32768,5242.11
19200,16,32768,5240.06
19216,16,32768,5241.47
19232,16,32768,5241.09
19248,16,32768,5241.98
19264,16,32768,5241.98
19280,16,32768,5242.11
19296,16,32768,5241.09
19312,16,32768,5242.11
19328,16,32768,5241.09
19344,16,32768,5242.11
19360,16,32768,5241.47
19376,16,32768,5242.11
19392,16,32768,5241.09
19408,16,32768,5242.11
19424,16,32768,5241.09
19440,16,32768,5242.11
19456,16,32768,5241.47
19472,16,32768,5242.11
19488,16,32768,5241.09
19504,16,32768,5242.11
19520,16,32768,5240.83
19536,16,32768,5241.98
19552,16,32768,5241.47
19568,16,32768,5242.11
19584,16,32768,5241.09
19600,16,32768,5242.11
19616,16,32768,5241.09
19632,16,32768,5242.11
19648,16,32768,5241.09
19664,16,32768,5242.11
19680,16,32768,5241.09
19696,16,32768,5241.86
19712,16,32768,5241.09
19728,16,32768,5242.11
19744,16,32768,5241.47
19760,16,32768,5242.11
19776,16,32768,5241.09
19792,16,32768,5242.11
19808,16,32768,5241.09
19824,16,32768,5242.11
19840,16,32768,5241.09
19856,16,32768,5242.11
19872,16,32768,5241.09
19888,16,32768,5242.11
19904,16,32768,5241.09
19920,16,32768,5241.98
19936,16,32768,5241.09
19952,16,32768,5242.11
19968,16,32768,5241.47
19984,16,32768,5242.11
20000,16,32768,5241.09
20016,16,32768,5242.11
20032,16,32768,5241.09
20048,16,32768,5242.11
20064,16,32768,5241.09
20080,16,32768,5242.11
20096,16,32768,5241.09
20112,16,32768,5242.11
20128,16,32768,5240.96
20144,16,32768,5242.11
20160,16,32768,5241.09
20176,16,32768,5242.5
20192,16,32768,5241.09
20208,16,32768,5242.11
20224,16,32768,5241.47
20240,16,32768,5242.11
20256,16,32768,5241.09
20272,16,32768,5242.11
20288,16,32768,5241.09
20304,16,32768,5242.11
20320,16,32768,5241.09
20336,16,32768,5242.11
20352,16,32768,5241.09
20368,16,32768,5242.11
20384,16,32768,5241.09
20400,16,32768,5242.11
20416,16,32768,5241.09
20432,16,32768,5241.98
20448,16,32768,5241.09
20464,16,32768,5241.98
20480,16,32768,5241.09
20496,16,32768,5242.11
20512,16,32768,5241.09
20528,16,32768,5242.11
20544,16,32768,5241.09
20560,16,32768,5242.11
20576,16,32768,5241.09
20592,16,32768,5242.11
20608,16,32768,5241.47
20624,16,32768,5241.98
20640,16,32768,5241.09
20656,16,32768,5242.11
20672,16,32768,5240.96
20688,16,32768,5242.11
20704,16,32768,5241.09
20720,16,32768,5241.98
20736,16,32768,5241.09
20752,16,32768,5242.11
20768,16,32768,5241.09
20784,16,32768,5241.98
20800,16,32768,5241.09
20816,16,32768,5242.11
20832,16,32768,5241.09
20848,16,32768,5241.86
20864,16,32768,5241.09
20880,16,32768,5241.98
20896,16,32768,5241.09
20912,16,32768,5242.11
20928,16,32768,5241.09
20944,16,32768,5241.98
20960,16,32768,5241.09
20976,16,32768,5242.11
20992,16,32768,5241.09
21008,16,32768,5242.11
21024,16,32768,5241.09
21040,16,32768,5241.86
21056,16,32768,5240.45
21072,16,32768,5241.09
21088,16,32768,5240.45
21104,16,32768,5242.11
21120,16,32768,5241.09
21136,16,32768,5242.11
21152,16,32768,5241.09
21168,16,32768,5241.98
21184,16,32768,5241.09
21200,16,32768,5242.11
21216,16,32768,5241.09
21232,16,32768,5242.11
21248,16,32768,5241.09
21264,16,32768,5241.98
21280,16,32768,5241.09
21296,16,32768,5242.11
21312,16,32768,5241.09
21328,16,32768,5241.86
21344,16,32768,5241.09
21360,16,32768,5242.11
21376,16,32768,5241.47
21392,16,32768,5242.11
21408,16,32768,5241.09
21424,16,32768,5241.98
21440,16,32768,5241.09
21456,16,32768,5241.47
21472,16,32768,5241.09
21488,16,32768,5242.11
21504,16,32768,5241.09
21520,16,32768,5242.5
21536,16,32768,5241.09
21552,16,32768,5241.98
21568,16,32768,5241.09
21584,16,32768,5241.09
21600,16,32768,5241.09
21616,16,32768,5242.11
21632,16,32768,5241.09
21648,16,32768,5242.11
21664,16,32768,5241.09
21680,16,32768,5242.11
21696,16,32768,5241.09
21712,16,32768,5242.11
21728,16,32768,5241.09
21744,16,32768,5242.11
21760,16,32768,5241.09
21776,16,32768,5242.11
21792,16,32768,5241.09
21808,16,32768,5241.98
21824,16,32768,5241.09
21840,16,32768,5242.11
21856,16,32768,5241.09
21872,16,32768,5241.98
21888,16,32768,5241.09
21904,16,32768,5242.11
21920,16,32768,5241.09
21936,16,32768,5242.11
21952,16,32768,5241.86
21968,16,32768,5242.11
21984,16,32768,5241.09
22000,16,32768,5241.86
22016,16,32768,5241.09
22032,16,32768,5241.98
22048,16,32768,5241.09
22064,16,32768,5241.98
22080,16,32768,5241.09
22096,16,32768,5242.11
22112,16,32768,5241.09
22128,16,32768,5242.11
22144,16,32768,5241.47
22160,16,32768,5242.11
22176,16,32768,5240.45
22192,16,32768,5242.11
22208,16,32768,5240.96
22224,16,32768,5242.11
22240,16,32768,5241.09
22256,16,32768,5242.11
22272,16,32768,5241.09
22288,16,32768,5242.11
22304,16,32768,5241.09
22320,16,32768,5242.11
22336,16,32768,5241.09
22352,16,32768,5242.11
22368,16,32768,5241.09
22384,16,32768,5241.98
22400,16,32768,5240.96
22416,16,32768,5242.11
22432,16,32768,5241.09
22448,16,32768,5242.11
22464,16,32768,5241.09
22480,16,32768,5242.11
22496,16,32768,5241.09
22512,16,32768,5241.98
22528,16,32768,5240.96
22544,16,32768,5241.98
22560,16,32768,5241.09
22576,16,32768,5242.11
22592,16,32768,5241.09
22608,16,32768,5242.11
22624,16,32768,5241.09
22640,16,32768,5242.11
22656,16,32768,5241.09
22672,16,32768,5242.11
22688,16,32768,5241.09
22704,16,32768,5242.11
22720,16,32768,5241.47
22736,16,32768,5242.11
22752,16,32768,5241.09
22768,16,32768,5242.11
22784,16,32768,5241.09
22800,16,32768,5242.11
22816,16,32768,5241.09
22832,16,32768,5241.98
22848,16,32768,5241.09
22864,16,32768,5241.98
22880,16,32768,5241.09
22896,16,32768,5241.47
22912,16,32768,5241.09
22928,16,32768,5242.11
22944,16,32768,5241.09
22960,16,32768,5242.11
22976,16,32768,5241.09
22992,16,32768,5242.11
23008,16,32768,5241.09
23024,16,32768,5241.98
23040,16,32768,5241.09
23056,16,32768,5241.86
23072,16,32768,5241.09
23088,16,32768,5241.98
23104,16,32768,5241.09
23120,16,32768,5241.86
23136,16,32768,5241.09
23152,16,32768,5241.98
23168,16,32768,5241.09
23184,16,32768,5241.98
23200,16,32768,5241.09
23216,16,32768,5241.09
23232,16,32768,5241.09
23248,16,32768,5242.11
23264,16,32768,5241.09
23280,16,32768,5241.86
23296,16,32768,5241.47
23312,16,32768,5241.98
23328,16,32768,5241.09
23344,16,32768,5241.47
23360,16,32768,5241.09
23376,16,32768,5242.11
23392,16,32768,5241.47
23408,16,32768,5242.11
23424,16,32768,5241.09
23440,16,32768,5242.11
23456,16,32768,5241.09
23472,16,32768,5242.11
23488,16,32768,5241.09
23504,16,32768,5242.11
23520,16,32768,5241.09
23536,16,32768,5241.98
23552,16,32768,5241.09
23568,16,32768,5242.11
23584,16,32768,5241.09
23600,16,32768,5242.11
23616,16,32768,5241.09
23632,16,32768,5241.98
23648,16,32768,5241.09
23664,16,32768,5241.98
23680,16,32768,5241.09
23696,16,32768,5242.11
23712,16,32768,5241.09
23728,16,32768,5241.98
23744,16,32768,5241.09
23760,16,32768,5242.11
23776,16,32768,5241.09
23792,16,32768,5242.11
23808,16,32768,5241.09
23824,16,32768,5242.11
23840,16,32768,5241.09
23856,16,32768,5242.11
23872,16,32768,5241.09
23888,16,32768,5242.11
23904,16,32768,5241.47
23920,16,32768,5241.98
23936,16,32768,5241.09
23952,16,32768,5242.11
23968,16,32768,5241.09
23984,16,32768,5242.11
24000,16,32768,5241.09
24016,16,32768,5242.11
24032,16,32768,5241.09
24048,16,32768,5241.86
24064,16,32768,5241.09
24080,16,32768,5241.98
24096,16,32768,5241.09
24112,16,32768,5242.11
24128,16,32768,5241.09
24144,16,32768,5242.11
24160,16,32768,5241.09
24176,16,32768,5242.11
24192,16,32768,5241.09
24208,16,32768,5242.5
24224,16,32768,5241.09
24240,16,32768,5242.11
24256,16,32768,5241.47
24272,16,32768,5242.11
24288,16,32768,5241.09
24304,16,32768,5242.11
24320,16,32768,5241.09
24336,16,32768,5242.11
24352,16,32768,5241.09
24368,16,32768,5241.98
24384,16,32768,5241.09
24400,16,32768,5242.11
24416,16,32768,5241.09
24432,16,32768,5241.47
24448,16,32768,5241.09
24464,16,32768,5242.11
24480,16,32768,5241.09
24496,16,32768,5241.98
24512,16,32768,5241.09
24528,16,32768,5242.11
24544,16,32768,5241.09
24560,16,32768,5242.11
24576,16,32768,5241.09
24592,16,32768,5241.6
24608,16,32768,5240.45
24624,16,32768,5241.98
24640,16,32768,5241.09
24656,16,32768,5242.11
24672,16,32768,5241.09
24688,16,32768,5242.11
24704,16,32768,5241.09
24720,16,32768,5242.11
24736,16,32768,5241.09
24752,16,32768,5241.86
24768,16,32768,5240.96
24784,16,32768,5241.98
24800,16,32768,5241.09
24816,16,32768,5242.11
24832,16,32768,5241.09
24848,16,32768,5242.11
24864,16,32768,5241.09
24880,16,32768,5241.47
24896,16,32768,5240.96
24912,16,32768,5242.11
24928,16,32768,5241.09
24944,16,32768,5242.11
24960,16,32768,5241.09
24976,16,32768,5242.11
24992,16,32768,5241.09
25008,16,32768,5241.98
25024,16,32768,5241.6
25040,16,32768,5242.11
25056,16,32768,5241.09
25072,16,32768,5242.11
25088,16,32768,5241.09
25104,16,32768,5242.11
25120,16,32768,5241.09
25136,16,32768,5242.11
25152,16,32768,5241.09
25168,16,32768,5242.11
25184,16,32768,5241.09
25200,16,32768,5242.11
25216,16,32768,5241.09
25232,16,32768,5241.86
25248,16,32768,5241.09
25264,16,32768,5242.11
25280,16,32768,5241.09
25296,16,32768,5241.86
25312,16,32768,5241.09
25328,16,32768,5242.11
25344,16,32768,5241.6
25360,16,32768,5241.86
25376,16,32768,5241.09
25392,16,32768,5241.98
25408,16,32768,5241.09
25424,16,32768,5242.11
25440,16,32768,5241.09
25456,16,32768,5241.98
25472,16,32768,5241.09
25488,16,32768,5241.98
25504,16,32768,5240.06
25520,16,32768,5241.47
25536,16,32768,5241.09
25552,16,32768,5242.11
25568,16,32768,5241.09
25584,16,32768,5241.86
25600,16,32768,5241.09
25616,16,32768,5241.47
25632,16,32768,5241.09
25648,16,32768,5241.98
25664,16,32768,5241.09
25680,16,32768,5242.11
25696,16,32768,5241.09
25712,16,32768,5241.98
25728,16,32768,5241.09
25744,16,32768,5242.11
25760,16,32768,5241.09
25776,16,32768,5241.98
25792,16,32768,5241.09
25808,16,32768,5241.09
25824,16,32768,5241.09
25840,16,32768,5241.98
25856,16,32768,5241.47
25872,16,32768,5242.11
25888,16,32768,5241.09
25904,16,32768,5242.11
25920,16,32768,5241.09
25936,16,32768,5242.11
25952,16,32768,5241.09
25968,16,32768,5241.98
25984,16,32768,5241.09
26000,16,32768,5241.98
26016,16,32768,5241.09
26032,16,32768,5242.11
26048,16,32768,5241.09
26064,16,32768,5242.11
26080,16,32768,5241.09
26096,16,32768,5242.11
26112,16,32768,5241.09
26128,16,32768,5241.47
26144,16,32768,5241.09
26160,16,32768,5242.11
26176,16,32768,5241.09
26192,16,32768,5242.11
26208,16,32768,5241.09
26224,16,32768,5241.98
26240,16,32768,5241.09
26256,16,32768,5242.11
26272,16,32768,5241.09
26288,16,32768,5242.11
26304,16,32768,5241.09
26320,16,32768,5242.11
26336,16,32768,5241.09
26352,16,32768,5242.11
26368,16,32768,5241.09
26384,16,32768,5242.11
26400,16,32768,5241.09
26416,16,32768,5241.86
26432,16,32768,5241.09
26448,16,32768,5241.98
26464,16,32768,5240.96
26480,16,32768,5241.98
26496,16,32768,5241.09
26512,16,32768,5242.11
26528,16,32768,5241.09
26544,16,32768,5242.11
26560,16,32768,5241.09
26576,16,32768,5241.98
26592,16,32768,5241.09
26608,16,32768,5242.11
26624,16,32768,5241.09
26640,16,32768,5242.11
26656,16,32768,5241.47
26672,16,32768,5241.86
26688,16,32768,5241.09
26704,16,32768,5242.11
26720,16,32768,5241.09
26736,16,32768,5241.09
26752,16,32768,5241.09
26768,16,32768,5242.11
26784,16,32768,5241.09
26800,16,32768,5241.86
26816,16,32768,5241.09
26832,16,32768,5241.86
26848,16,32768,5241.09
26864,16,32768,5242.11
26880,16,32768,5241.09
26896,16,32768,5242.11
26912,16,32768,5241.09
26928,16,32768,5241.98
26944,16,32768,5241.09
26960,16,32768,5241.47
26976,16,32768,5241.6
26992,16,32768,5242.11
27008,16,32768,5241.09
27024,16,32768,5241.98
27040,16,32768,5241.47
27056,16,32768,5241.98
27072,16,32768,5241.09
27088,16,32768,5242.11
27104,16,32768,5241.09
27120,16,32768,5241.47
27136,16,32768,5241.09
27152,16,32768,5242.11
27168,16,32768,5241.09
27184,16,32768,5241.47
27200,16,32768,5241.09
27216,16,32768,5242.11
27232,16,32768,5241.6
27248,16,32768,5242.11
27264,16,32768,5241.09
27280,16,32768,5242.11
27296,16,32768,5241.09
27312,16,32768,5242.11
27328,16,32768,5241.47
27344,16,32768,5242.11
27360,16,32768,5241.09
27376,16,32768,5241.98
27392,16,32768,5241.09
27408,16,32768,5242.11
27424,16,32768,5241.09
27440,16,32768,5241.09
27456,16,32768,5240.96
27472,16,32768,5241.98
27488,16,32768,5241.09
27504,16,32768,5241.98
27520,16,32768,5241.09
27536,16,32768,5242.11
27552,16,32768,5241.09
27568,16,32768,5241.98
27584,16,32768,5241.09
27600,16,32768,5242.11
27616,16,32768,5240.96
27632,16,32768,5242.11
27648,16,32768,5241.09
27664,16,32768,5242.11
27680,16,32768,5240.96
27696,16,32768,5241.98
27712,16,32768,5241.09
27728,16,32768,5241.98
27744,16,32768,5241.09
27760,16,32768,5241.47
27776,16,32768,5241.09
27792,16,32768,5241.98
27808,16,32768,5241.09
27824,16,32768,5242.11
27840,16,32768,5241.47
27856,16,32768,5241.98
27872,16,32768,5241.09
27888,16,32768,5242.11
27904,16,32768,5241.09
27920,16,32768,5241.98
27936,16,32768,5241.09
27952,16,32768,5242.11
27968,16,32768,5241.09
27984,16,32768,5241.86
28000,16,32768,5241.09
28016,16,32768,5241.09
28032,16,32768,5241.09
28048,16,32768,5241.09
28064,16,32768,5241.09
28080,16,32768,5242.11
28096,16,32768,5241.09
28112,16,32768,5241.09
28128,16,32768,5241.09
28144,16,32768,5242.11
28160,16,32768,5241.09
28176,16,32768,5242.11
28192,16,32768,5241.09
28208,16,32768,5241.98
28224,16,32768,5241.09
28240,16,32768,5242.11
28256,16,32768,5241.09
28272,16,32768,5242.11
28288,16,32768,5241.09
28304,16,32768,5241.09
28320,16,32768,5241.09
28336,16,32768,5241.86
28352,16,32768,5241.09
28368,16,32768,5241.09
28384,16,32768,5241.47
28400,16,32768,5242.11
28416,16,32768,5241.09
28432,16,32768,5241.98
28448,16,32768,5241.09
28464,16,32768,5241.98
28480,16,32768,5241.09
28496,16,32768,5242.11
28512,16,32768,5241.09
28528,16,32768,5242.11
28544,16,32768,5241.09
28560,16,32768,5241.98
28576,16,32768,5241.09
28592,16,32768,5241.98
28608,16,32768,5241.09
28624,16,32768,5241.98
28640,16,32768,5241.09
28656,16,32768,5242.11
28672,16,32768,5241.09
28688,16,32768,5241.86
28704,16,32768,5241.09
28720,16,32768,5241.09
28736,16,32768,5241.09
28752,16,32768,5242.11
28768,16,32768,5241.47
28784,16,32768,5242.11
28800,16,32768,5241.09
28816,16,32768,5242.11
28832,16,32768,5241.09
28848,16,32768,5242.11
28864,16,32768,5241.09
28880,16,32768,5241.98
28896,16,32768,5241.09
28912,16,32768,5241.86
28928,16,32768,5241.09
28944,16,32768,5241.47
28960,16,32768,5241.09
28976,16,32768,5241.98
28992,16,32768,5241.09
29008,16,32768,5241.86
29024,16,32768,5241.09
29040,16,32768,5241.98
29056,16,32768,5241.09
29072,16,32768,5242.11
29088,16,32768,5241.09
29104,16,32768,5241.98
29120,16,32768,5241.09
29136,16,32768,5241.47
29152,16,32768,5241.47
29168,16,32768,5241.98
29184,16,32768,5241.09
29200,16,32768,5241.98
29216,16,32768,5241.09
29232,16,32768,5242.11
29248,16,32768,5241.09
29264,16,32768,5242.11
29280,16,32768,5241.09
29296,16,32768,5242.11
29312,16,32768,5241.09
29328,16,32768,5241.09
29344,16,32768,5241.47
29360,16,32768,5242.11
29376,16,32768,5241.09
29392,16,32768,5241.86
29408,16,32768,5241.09
29424,16,32768,5241.98
29440,16,32768,5241.09
29456,16,32768,5241.86
29472,16,32768,5241.09
29488,16,32768,5242.11
29504,16,32768,5241.09
29520,16,32768,5241.98
29536,16,32768,5241.09
29552,16,32768,5241.86
29568,16,32768,5241.09
29584,16,32768,5242.11
29600,16,32768,5241.09
29616,16,32768,5241.86
29632,16,32768,5241.09
29648,16,32768,5241.47
29664,16,32768,5241.09
29680,16,32768,5242.11
29696,16,32768,5241.09
29712,16,32768,5241.09
29728,16,32768,5240.96
29744,16,32768,5241.86
29760,16,32768,5241.09
29776,16,32768,5242.11
29792,16,32768,5241.6
29808,16,32768,5241.09
29824,16,32768,5241.47
29840,16,32768,5241.98
29856,16,32768,5241.09
29872,16,32768,5241.86
29888,16,32768,5241.09
29904,16,32768,5241.98
29920,16,32768,5241.09
29936,16,32768,5241.98
29952,16,32768,5241.09
29968,16,32768,5241.6
29984,16,32768,5241.09
30000,16,32768,5242.11
30016,16,32768,5241.09
30032,16,32768,5242.11
30048,16,32768,5241.09
30064,16,32768,5241.47
30080,16,32768,5241.09
30096,16,32768,5242.11
30112,16,32768,5241.09
30128,16,32768,5242.11
30144,16,32768,5241.09
30160,16,32768,5241.09
30176,16,32768,5240.96
30192,16,32768,5241.09
30208,16,32768,5241.09
30224,16,32768,5242.11
30240,16,32768,5241.09
30256,16,32768,5241.09
30272,16,32768,5241.09
30288,16,32768,5242.11
30304,16,32768,5241.47
30320,16,32768,5241.98
30336,16,32768,5241.09
30352,16,32768,5242.11
30368,16,32768,5241.09
30384,16,32768,5241.98
30400,16,32768,5241.09
30416,16,32768,5241.98
30432,16,32768,5241.09
30448,16,32768,5242.11
30464,16,32768,5241.09
30480,16,32768,5241.98
30496,16,32768,5241.47
30512,16,32768,5241.98
30528,16,32768,5241.09
30544,16,32768,5241.98
30560,16,32768,5241.09
30576,16,32768,5242.11
30592,16,32768,5241.09
30608,16,32768,5242.11
30624,16,32768,5241.09
30640,16,32768,5241.98
30656,16,32768,5241.09
30672,16,32768,5241.6
30688,16,32768,5241.6
30704,16,32768,5241.98
30720,16,32768,5240.96
30736,16,32768,5241.98
30752,16,32768,5241.09
30768,16,32768,5241.98
30784,16,32768,5241.09
30800,16,32768,5241.98
