range (byte),stride (byte),niter,t (us)
17232,16,65536,7397.12
17248,16,65536,7398.02
17264,16,65536,7397.5
17280,16,65536,7397.63
17296,16,65536,7397.5
17312,16,65536,7397.63
17328,16,65536,7398.02
17344,16,65536,7397.12
17360,16,65536,7397.12
17376,16,65536,7397.5
17392,16,65536,7397.12
17408,16,65536,7397.89
17424,16,65536,7397.5
17440,16,65536,7397.63
17456,16,65536,7398.02
17472,16,65536,7397.89
17488,16,65536,7397.12
17504,16,65536,7397.5
17520,16,65536,7397.5
17536,16,65536,7397.12
17552,16,65536,7397.12
17568,16,65536,7397.5
17584,16,65536,7398.02
17600,16,65536,7397.5
17616,16,65536,7397.5
17632,16,65536,7397.63
17648,16,65536,7397.5
17664,16,65536,7398.02
17680,16,65536,7397.12
17696,16,65536,7397.12
17712,16,65536,7398.02
17728,16,65536,7397.89
17744,16,65536,7398.14
17760,16,65536,7397.5
17776,16,65536,7397.89
17792,16,65536,7397.89
17808,16,65536,7397.89
17824,16,65536,7397.12
17840,16,65536,7397.12
17856,16,65536,7398.02
17872,16,65536,7397.12
17888,16,65536,7397.12
17904,16,65536,7397.12
17920,16,65536,7397.89
17936,16,65536,7398.02
17952,16,65536,7397.5
17968,16,65536,7397.12
17984,16,65536,7397.12
18000,16,65536,7397.5
18016,16,65536,7397.12
18032,16,65536,7397.12
18048,16,65536,7397.5
18064,16,65536,7397.12
18080,16,65536,7397.89
18096,16,65536,7397.5
18112,16,65536,7397.12
18128,16,65536,7397.89
18144,16,65536,7397.89
18160,16,65536,7397.12
18176,16,65536,7397.5
18192,16,65536,7397.5
18208,16,65536,7397.12
18224,16,65536,7397.12
18240,16,65536,7397.12
18256,16,65536,7397.89
18272,16,65536,7397.89
18288,16,65536,7397.63
18304,16,65536,7397.12
18320,16,65536,7397.12
18336,16,65536,7398.02
18352,16,65536,7397.12
18368,16,65536,7397.12
18384,16,65536,7397.12
18400,16,65536,7398.14
18416,16,65536,7398.14
18432,16,65536,7397.89
18448,16,65536,7397.89
18464,16,65536,7397.5
18480,16,65536,7397.89
18496,16,65536,7397.12
18512,16,65536,7397.89
18528,16,65536,7398.14
18544,16,65536,7397.12
18560,16,65536,7397.12
18576,16,65536,7397.5
18592,16,65536,7397.89
18608,16,65536,7397.63
18624,16,65536,7397.5
18640,16,65536,7398.02
18656,16,65536,7397.63
18672,16,65536,7397.89
18688,16,65536,7397.12
18704,16,65536,7397.12
18720,16,65536,7397.12
18736,16,65536,7397.12
18752,16,65536,7398.02
18768,16,65536,7397.12
18784,16,65536,7397.5
18800,16,65536,7398.14
18816,16,65536,7397.89
18832,16,65536,7397.12
18848,16,65536,7397.5
18864,16,65536,7396.48
18880,16,65536,7397.12
18896,16,65536,7397.5
18912,16,65536,7397.12
18928,16,65536,7397.12
18944,16,65536,7398.02
18960,16,65536,7398.02
18976,16,65536,7397.5
18992,16,65536,7397.12
19008,16,65536,7397.89
19024,16,65536,7397.12
19040,16,65536,7397.12
19056,16,65536,7397.5
19072,16,65536,7398.02
19088,16,65536,7398.02
19104,16,65536,7397.5
19120,16,65536,7397.63
19136,16,65536,7398.02
19152,16,65536,7397.89
19168,16,65536,7397.12
19184,16,65536,7397.12
19200,16,65536,7398.02
19216,16,65536,7397.12
19232,16,65536,7397.12
19248,16,65536,7397.12
19264,16,65536,7397.89
19280,16,65536,7397.63
19296,16,65536,7398.02
19312,16,65536,7397.12
19328,16,65536,7397.12
19344,16,65536,7397.89
19360,16,65536,7397.12
19376,16,65536,7397.12
19392,16,65536,7397.12
19408,16,65536,7397.12
19424,16,65536,7397.5
19440,16,65536,7398.02
19456,16,65536,7397.5
19472,16,65536,7398.14
19488,16,65536,7397.89
19504,16,65536,7397.12
19520,16,65536,7397.12
19536,16,65536,7397.89
19552,16,65536,7397.12
19568,16,65536,7397.12
19584,16,65536,7397.12
19600,16,65536,7397.89
19616,16,65536,7397.89
19632,16,65536,7397.5
19648,16,65536,7397.12
19664,16,65536,7397.12
19680,16,65536,7398.02
19696,16,65536,7397.12
19712,16,65536,7397.12
19728,16,65536,7398.02
19744,16,65536,7398.02
19760,16,65536,7398.14
19776,16,65536,7397.5
19792,16,65536,7397.5
19808,16,65536,7397.89
19824,16,65536,7397.89
19840,16,65536,7397.12
19856,16,65536,7397.5
19872,16,65536,7397.5
19888,16,65536,7397.12
19904,16,65536,7396.99
19920,16,65536,7397.12
19936,16,65536,7398.02
19952,16,65536,7397.5
19968,16,65536,7397.89
19984,16,65536,7397.12
20000,16,65536,7397.5
20016,16,65536,7398.02
20032,16,65536,7397.12
20048,16,65536,7397.12
20064,16,65536,7397.63
20080,16,65536,7397.12
20096,16,65536,7397.89
20112,16,65536,7397.89
20128,16,65536,7397.5
20144,16,65536,7397.5
20160,16,65536,7397.89
20176,16,65536,7397.12
20192,16,65536,7397.12
20208,16,65536,7397.12
20224,16,65536,7397.12
20240,16,65536,7397.12
20256,16,65536,7397.12
20272,16,65536,7397.12
20288,16,65536,7397.5
20304,16,65536,7397.5
20320,16,65536,7397.12
20336,16,65536,7397.12
20352,16,65536,7398.02
20368,16,65536,7397.12
20384,16,65536,7397.12
20400,16,65536,7398.02
20416,16,65536,7398.14
20432,16,65536,7397.89
20448,16,65536,7397.5
20464,16,65536,7398.02
20480,16,65536,7397.89
20496,16,65536,7398.14
20512,16,65536,7397.12
20528,16,65536,7396.86
20544,16,65536,7397.12
20560,16,65536,7396.99
20576,16,65536,7397.12
20592,16,65536,7396.99
20608,16,65536,7397.12
20624,16,65536,7396.86
20640,16,65536,7397.12
20656,16,65536,7397.12
20672,16,65536,7397.12
20688,16,65536,7396.99
20704,16,65536,7397.12
20720,16,65536,7396.86
20736,16,65536,7397.12
20752,16,65536,7396.48
20768,16,65536,7397.12
20784,16,65536,7397.5
20800,16,65536,7397.89
20816,16,65536,7397.5
20832,16,65536,7397.89
20848,16,65536,7397.12
20864,16,65536,7397.12
20880,16,65536,7397.12
20896,16,65536,7397.12
20912,16,65536,7397.12
20928,16,65536,7397.12
20944,16,65536,7397.12
20960,16,65536,7397.89
20976,16,65536,7398.02
20992,16,65536,7397.12
21008,16,65536,7397.12
21024,16,65536,7397.89
21040,16,65536,7397.12
21056,16,65536,7397.12
21072,16,65536,7397.89
21088,16,65536,7397.89
21104,16,65536,7397.89
21120,16,65536,7397.12
21136,16,65536,7398.02
21152,16,65536,7397.89
21168,16,65536,7398.14
21184,16,65536,7397.12
21200,16,65536,7397.12
21216,16,65536,7397.89
21232,16,65536,7397.12
21248,16,65536,7397.12
21264,16,65536,7397.12
21280,16,65536,7398.02
21296,16,65536,7397.5
21312,16,65536,7396.99
21328,16,65536,7397.5
21344,16,65536,7397.12
21360,16,65536,7397.89
21376,16,65536,7397.12
21392,16,65536,7397.5
21408,16,65536,7397.63
21424,16,65536,7397.12
21440,16,65536,7398.02
21456,16,65536,7397.5
21472,16,65536,7397.63
21488,16,65536,7398.02
21504,16,65536,7397.89
21520,16,65536,7396.99
21536,16,65536,7397.12
21552,16,65536,7397.5
21568,16,65536,7397.12
21584,16,65536,7397.12
21600,16,65536,7397.12
21616,16,65536,7398.02
21632,16,65536,7397.89
21648,16,65536,7398.02
21664,16,65536,7397.5
21680,16,65536,7397.12
21696,16,65536,7398.02
21712,16,65536,7397.12
21728,16,65536,7397.12
21744,16,65536,7397.89
21760,16,65536,7397.89
21776,16,65536,7398.02
21792,16,65536,7398.02
21808,16,65536,7397.5
21824,16,65536,7398.02
21840,16,65536,7397.89
21856,16,65536,7397.12
21872,16,65536,7397.12
21888,16,65536,7397.5
21904,16,65536,7397.12
21920,16,65536,7397.12
21936,16,65536,7397.12
21952,16,65536,7397.89
21968,16,65536,7397.5
21984,16,65536,7397.89
22000,16,65536,7397.12
22016,16,65536,7397.12
22032,16,65536,7397.89
22048,16,65536,7397.12
22064,16,65536,7397.12
22080,16,65536,7397.12
22096,16,65536,7397.12
22112,16,65536,7397.89
22128,16,65536,7397.63
22144,16,65536,7397.5
22160,16,65536,7397.89
22176,16,65536,7396.99
22192,16,65536,7397.12
22208,16,65536,7397.12
22224,16,65536,7397.5
22240,16,65536,7397.12
22256,16,65536,7397.12
22272,16,65536,7397.5
22288,16,65536,7397.89
22304,16,65536,7398.14
22320,16,65536,7397.12
22336,16,65536,7397.12
22352,16,65536,7397.5
22368,16,65536,7397.5
22384,16,65536,7396.99
22400,16,65536,7397.12
22416,16,65536,7397.5
22432,16,65536,7397.12
22448,16,65536,7398.14
22464,16,65536,7397.63
22480,16,65536,7398.02
22496,16,65536,7398.02
22512,16,65536,7397.89
22528,16,65536,7397.12
22544,16,65536,7397.5
22560,16,65536,7397.63
22576,16,65536,7397.12
22592,16,65536,7397.12
22608,16,65536,7397.12
22624,16,65536,7397.5
22640,16,65536,7397.5
22656,16,65536,7398.02
22672,16,65536,7397.12
22688,16,65536,7397.5
22704,16,65536,7397.89
22720,16,65536,7397.12
22736,16,65536,7397.12
22752,16,65536,7397.12
22768,16,65536,7397.12
22784,16,65536,7398.02
22800,16,65536,7397.89
22816,16,65536,7397.5
22832,16,65536,7398.02
22848,16,65536,7397.89
22864,16,65536,7397.12
22880,16,65536,7397.5
22896,16,65536,7397.89
22912,16,65536,7397.12
22928,16,65536,7397.12
22944,16,65536,7397.12
22960,16,65536,7397.5
22976,16,65536,7397.89
22992,16,65536,7397.12
23008,16,65536,7397.5
23024,16,65536,7397.12
23040,16,65536,7397.5
23056,16,65536,7397.12
23072,16,65536,7397.12
23088,16,65536,7398.02
23104,16,65536,7398.02
23120,16,65536,7397.5
23136,16,65536,7397.12
23152,16,65536,7397.5
23168,16,65536,7397.5
23184,16,65536,7397.5
23200,16,65536,7397.12
23216,16,65536,7397.12
23232,16,65536,7398.02
23248,16,65536,7397.12
23264,16,65536,7397.12
23280,16,65536,7397.12
23296,16,65536,7398.02
23312,16,65536,7397.89
23328,16,65536,7397.89
23344,16,65536,7398.14
23360,16,65536,7397.12
23376,16,65536,7398.02
23392,16,65536,7397.12
23408,16,65536,7396.99
23424,16,65536,7396.99
23440,16,65536,7396.99
23456,16,65536,7397.5
23472,16,65536,7397.89
23488,16,65536,7397.63
23504,16,65536,7397.89
23520,16,65536,7398.02
23536,16,65536,7397.12
23552,16,65536,7397.5
23568,16,65536,7397.5
23584,16,65536,7397.12
23600,16,65536,7397.12
23616,16,65536,7397.5
23632,16,65536,7396.86
23648,16,65536,7397.63
23664,16,65536,7397.89
23680,16,65536,7397.5
23696,16,65536,7397.89
23712,16,65536,7397.89
23728,16,65536,7397.12
23744,16,65536,7397.12
23760,16,65536,7397.89
23776,16,65536,7397.89
23792,16,65536,7397.63
23808,16,65536,7397.89
23824,16,65536,7397.63
23840,16,65536,7396.99
23856,16,65536,7398.02
23872,16,65536,7397.12
23888,16,65536,7398.14
23904,16,65536,7398.02
23920,16,65536,7397.12
23936,16,65536,7397.12
23952,16,65536,7397.12
23968,16,65536,7398.02
23984,16,65536,7397.5
24000,16,65536,7397.89
24016,16,65536,7397.12
24032,16,65536,7397.12
24048,16,65536,7398.02
24064,16,65536,7397.12
24080,16,65536,7397.12
24096,16,65536,7397.5
24112,16,65536,7397.12
24128,16,65536,7397.12
24144,16,65536,7397.12
24160,16,65536,7397.5
24176,16,65536,7398.14
24192,16,65536,7398.02
24208,16,65536,7397.12
24224,16,65536,7397.5
24240,16,65536,7397.89
24256,16,65536,7397.12
24272,16,65536,7397.12
24288,16,65536,7397.12
24304,16,65536,7397.89
24320,16,65536,7397.5
24336,16,65536,7397.5
24352,16,65536,7397.5
24368,16,65536,7397.12
24384,16,65536,7397.89
24400,16,65536,7397.12
24416,16,65536,7397.12
24432,16,65536,7398.02
24448,16,65536,7397.89
24464,16,65536,7397.63
24480,16,65536,7397.89
24496,16,65536,7398.14
24512,16,65536,7397.89
24528,16,65536,7398.02
24544,16,65536,7397.12
24560,16,65536,7397.12
24576,16,65536,7398.02
24592,16,65536,7397.12
24608,16,65536,7397.12
24624,16,65536,7397.12
24640,16,65536,7397.89
24656,16,65536,7397.5
24672,16,65536,7397.12
24688,16,65536,7397.5
24704,16,65536,7397.12
24720,16,65536,7397.89
24736,16,65536,7397.12
24752,16,65536,7397.12
24768,16,65536,7397.63
24784,16,65536,7397.12
24800,16,65536,7397.89
24816,16,65536,7397.12
24832,16,65536,7397.12
24848,16,65536,7397.89
24864,16,65536,7397.89
24880,16,65536,7397.12
24896,16,65536,7396.86
24912,16,65536,7396.99
24928,16,65536,7397.12
24944,16,65536,7397.12
24960,16,65536,7397.12
24976,16,65536,7397.89
24992,16,65536,7398.14
25008,16,65536,7398.02
25024,16,65536,7397.5
25040,16,65536,7397.12
25056,16,65536,7398.02
25072,16,65536,7397.12
25088,16,65536,7397.12
25104,16,65536,7397.12
25120,16,65536,7398.02
25136,16,65536,7397.89
25152,16,65536,7397.89
25168,16,65536,7398.02
25184,16,65536,7398.02
25200,16,65536,7397.89
25216,16,65536,7397.12
25232,16,65536,7397.12
25248,16,65536,7397.89
25264,16,65536,7397.12
25280,16,65536,7397.12
25296,16,65536,7397.12
25312,16,65536,7397.5
25328,16,65536,7397.12
25344,16,65536,7397.5
25360,16,65536,7397.12
25376,16,65536,7397.12
25392,16,65536,7398.02
25408,16,65536,7397.12
25424,16,65536,7397.12
25440,16,65536,7397.63
25456,16,65536,7397.12
25472,16,65536,7397.5
25488,16,65536,7397.12
25504,16,65536,7397.12
25520,16,65536,7397.5
25536,16,65536,7397.89
25552,16,65536,7397.12
25568,16,65536,7397.5
25584,16,65536,7397.5
25600,16,65536,7397.12
25616,16,65536,7397.12
25632,16,65536,7397.12
25648,16,65536,7398.02
25664,16,65536,7397.89
25680,16,65536,7397.5
25696,16,65536,7397.12
25712,16,65536,7397.12
25728,16,65536,7398.02
25744,16,65536,7397.12
25760,16,65536,7397.12
25776,16,65536,7397.5
25792,16,65536,7397.89
25808,16,65536,7398.02
25824,16,65536,7397.5
25840,16,65536,7397.89
25856,16,65536,7398.02
25872,16,65536,7397.89
25888,16,65536,7397.12
25904,16,65536,7397.12
25920,16,65536,7397.63
25936,16,65536,7397.12
25952,16,65536,7397.12
25968,16,65536,7397.12
25984,16,65536,7397.12
26000,16,65536,7397.12
26016,16,65536,7397.5
26032,16,65536,7398.02
26048,16,65536,7397.5
26064,16,65536,7397.5
26080,16,65536,7397.5
26096,16,65536,7397.12
26112,16,65536,7397.5
26128,16,65536,7397.12
26144,16,65536,7397.5
26160,16,65536,7397.5
26176,16,65536,7397.5
26192,16,65536,7398.14
26208,16,65536,7397.89
26224,16,65536,7397.12
26240,16,65536,7397.5
26256,16,65536,7398.02
26272,16,65536,7397.12
26288,16,65536,7397.12
26304,16,65536,7397.12
26320,16,65536,7398.02
26336,16,65536,7397.89
26352,16,65536,7397.89
26368,16,65536,7397.5
26384,16,65536,7397.12
26400,16,65536,7398.02
26416,16,65536,7397.12
26432,16,65536,7397.12
26448,16,65536,7398.02
26464,16,65536,7397.89
26480,16,65536,7398.02
26496,16,65536,7397.89
26512,16,65536,7398.02
26528,16,65536,7397.89
26544,16,65536,7398.14
26560,16,65536,7397.12
26576,16,65536,7397.5
26592,16,65536,7398.02
26608,16,65536,7397.12
26624,16,65536,7397.12
26640,16,65536,7397.5
26656,16,65536,7397.5
26672,16,65536,7397.5
26688,16,65536,7397.5
26704,16,65536,7397.12
26720,16,65536,7398.02
26736,16,65536,7398.02
26752,16,65536,7397.12
26768,16,65536,7397.12
26784,16,65536,7397.12
26800,16,65536,7397.5
26816,16,65536,7397.63
26832,16,65536,7397.63
26848,16,65536,7397.12
26864,16,65536,7398.02
26880,16,65536,7398.02
26896,16,65536,7397.12
26912,16,65536,7397.12
26928,16,65536,7397.89
26944,16,65536,7397.12
26960,16,65536,7397.12
26976,16,65536,7397.12
26992,16,65536,7397.89
27008,16,65536,7398.02
27024,16,65536,7398.02
27040,16,65536,7397.5
27056,16,65536,7397.12
27072,16,65536,7398.02
27088,16,65536,7397.12
27104,16,65536,7397.12
27120,16,65536,7397.89
27136,16,65536,7398.02
27152,16,65536,7398.02
27168,16,65536,7397.5
27184,16,65536,7397.5
27200,16,65536,7397.89
27216,16,65536,7398.14
27232,16,65536,7397.12
27248,16,65536,7397.12
27264,16,65536,7397.5
27280,16,65536,7397.12
27296,16,65536,7397.12
27312,16,65536,7397.89
27328,16,65536,7398.02
27344,16,65536,7397.5
27360,16,65536,7397.89
27376,16,65536,7397.5
27392,16,65536,7397.12
27408,16,65536,7398.02
27424,16,65536,7397.12
27440,16,65536,7397.12
27456,16,65536,7397.12
27472,16,65536,7397.12
27488,16,65536,7397.89
27504,16,65536,7397.5
27520,16,65536,7397.63
27536,16,65536,7398.02
27552,16,65536,7397.89
27568,16,65536,7397.12
27584,16,65536,7397.12
27600,16,65536,7398.02
27616,16,65536,7397.12
27632,16,65536,7397.12
27648,16,65536,7397.12
27664,16,65536,7398.02
27680,16,65536,7397.89
27696,16,65536,7397.89
27712,16,65536,7397.5
27728,16,65536,7397.12
27744,16,65536,7398.02
27760,16,65536,7397.12
27776,16,65536,7397.12
27792,16,65536,7397.89
27808,16,65536,7398.14
27824,16,65536,7397.89
27840,16,65536,7397.5
27856,16,65536,7398.02
27872,16,65536,7397.5
27888,16,65536,7397.89
27904,16,65536,7397.12
27920,16,65536,7397.12
27936,16,65536,7397.89
27952,16,65536,7397.12
27968,16,65536,7397.12
27984,16,65536,7397.5
28000,16,65536,7398.02
28016,16,65536,7397.5
28032,16,65536,7397.5
28048,16,65536,7397.12
28064,16,65536,7397.5
28080,16,65536,7398.02
28096,16,65536,7397.12
28112,16,65536,7397.12
28128,16,65536,7397.5
28144,16,65536,7397.12
28160,16,65536,7397.5
28176,16,65536,7397.5
28192,16,65536,7397.12
28208,16,65536,7397.89
28224,16,65536,7397.5
28240,16,65536,7397.12
28256,16,65536,7398.02
28272,16,65536,7397.5
28288,16,65536,7397.12
28304,16,65536,7397.12
28320,16,65536,7397.12
28336,16,65536,7397.89
28352,16,65536,7397.5
28368,16,65536,7398.02
28384,16,65536,7397.5
28400,16,65536,7397.12
28416,16,65536,7397.89
28432,16,65536,7397.12
28448,16,65536,7397.12
28464,16,65536,7397.89
28480,16,65536,7397.89
28496,16,65536,7398.02
28512,16,65536,7397.5
28528,16,65536,7397.5
28544,16,65536,7398.02
28560,16,65536,7397.89
28576,16,65536,7397.12
28592,16,65536,7397.12
28608,16,65536,7397.63
28624,16,65536,7397.12
28640,16,65536,7397.12
28656,16,65536,7397.5
28672,16,65536,7397.89
28688,16,65536,7397.5
28704,16,65536,7398.02
28720,16,65536,7397.12
28736,16,65536,7397.5
28752,16,65536,7398.02
28768,16,65536,7397.12
28784,16,65536,7397.12
28800,16,65536,7397.5
28816,16,65536,7397.12
28832,16,65536,7397.5
28848,16,65536,7397.63
28864,16,65536,7397.5
28880,16,65536,7398.02
28896,16,65536,7398.02
28912,16,65536,7397.12
28928,16,65536,7397.5
28944,16,65536,7397.5
28960,16,65536,7397.12
28976,16,65536,7397.12
28992,16,65536,7397.12
29008,16,65536,7397.89
29024,16,65536,7397.89
29040,16,65536,7397.89
29056,16,65536,7397.12
29072,16,65536,7397.5
29088,16,65536,7397.12
29104,16,65536,7397.12
29120,16,65536,7397.12
29136,16,65536,7398.02
29152,16,65536,7397.89
29168,16,65536,7398.02
29184,16,65536,7397.12
29200,16,65536,7397.5
29216,16,65536,7397.89
29232,16,65536,7397.5
29248,16,65536,7397.12
29264,16,65536,7397.5
29280,16,65536,7397.89
29296,16,65536,7397.12
29312,16,65536,7397.12
29328,16,65536,7397.12
29344,16,65536,7397.63
29360,16,65536,7397.5
29376,16,65536,7397.12
29392,16,65536,7397.89
29408,16,65536,7397.89
29424,16,65536,7397.89
29440,16,65536,7397.12
29456,16,65536,7397.12
29472,16,65536,7397.5
29488,16,65536,7397.12
29504,16,65536,7397.5
29520,16,65536,7397.12
29536,16,65536,7397.5
29552,16,65536,7398.02
29568,16,65536,7397.89
29584,16,65536,7397.12
29600,16,65536,7397.12
29616,16,65536,7397.5
29632,16,65536,7397.12
29648,16,65536,7397.12
29664,16,65536,7397.12
29680,16,65536,7398.02
29696,16,65536,7397.12
29712,16,65536,7397.12
29728,16,65536,7397.5
29744,16,65536,7397.12
29760,16,65536,7398.02
29776,16,65536,7397.12
29792,16,65536,7397.12
29808,16,65536,7398.14
29824,16,65536,7397.89
29840,16,65536,7397.89
29856,16,65536,7397.5
29872,16,65536,7398.02
29888,16,65536,7397.89
29904,16,65536,7397.89
29920,16,65536,7397.12
29936,16,65536,7397.12
29952,16,65536,7397.89
29968,16,65536,7397.12
29984,16,65536,7397.12
30000,16,65536,7397.12
30016,16,65536,7398.02
30032,16,65536,7397.5
30048,16,65536,7397.5
30064,16,65536,7397.12
30080,16,65536,7397.5
30096,16,65536,7398.02
30112,16,65536,7397.12
30128,16,65536,7397.12
30144,16,65536,7397.5
30160,16,65536,7397.12
30176,16,65536,7397.89
30192,16,65536,7398.02
30208,16,65536,7397.5
30224,16,65536,7397.89
30240,16,65536,7397.89
30256,16,65536,7397.12
30272,16,65536,7397.12
30288,16,65536,7397.89
30304,16,65536,7397.12
30320,16,65536,7397.12
30336,16,65536,7397.12
30352,16,65536,7398.02
30368,16,65536,7397.89
30384,16,65536,7397.12
30400,16,65536,7397.63
30416,16,65536,7397.12
30432,16,65536,7397.89
30448,16,65536,7397.12
30464,16,65536,7397.12
30480,16,65536,7398.02
30496,16,65536,7397.89
30512,16,65536,7397.89
30528,16,65536,7397.89
30544,16,65536,7397.89
30560,16,65536,7398.02
30576,16,65536,7397.5
30592,16,65536,7397.12
30608,16,65536,7397.12
30624,16,65536,7397.89
30640,16,65536,7397.12
30656,16,65536,7397.12
30672,16,65536,7397.5
30688,16,65536,7398.02
30704,16,65536,7397.5
30720,16,65536,7397.89
30736,16,65536,7397.5
30752,16,65536,7397.89
30768,16,65536,7397.89
30784,16,65536,7397.12
30800,16,65536,7397.12
30816,16,65536,7397.63
30832,16,65536,7397.12
30848,16,65536,7397.89
30864,16,65536,7397.89
30880,16,65536,7397.5
30896,16,65536,7397.63
30912,16,65536,7398.02
30928,16,65536,7397.12
30944,16,65536,7397.5
30960,16,65536,7398.02
30976,16,65536,7397.12
30992,16,65536,7397.12
31008,16,65536,7397.12
31024,16,65536,7397.89
31040,16,65536,7397.89
31056,16,65536,7397.89
31072,16,65536,7397.12
31088,16,65536,7397.12
31104,16,65536,7397.89
31120,16,65536,7396.99
31136,16,65536,7397.12
31152,16,65536,7397.5
31168,16,65536,7397.5
31184,16,65536,7397.5
31200,16,65536,7396.99
31216,16,65536,7398.02
31232,16,65536,7397.89
31248,16,65536,7398.02
31264,16,65536,7397.12
31280,16,65536,7397.12
31296,16,65536,7397.12
31312,16,65536,7397.12
31328,16,65536,7396.86
31344,16,65536,7396.99
31360,16,65536,7397.12
31376,16,65536,7397.12
31392,16,65536,7397.89
31408,16,65536,7397.63
31424,16,65536,7397.12
31440,16,65536,7397.63
31456,16,65536,7397.12
31472,16,65536,7397.12
31488,16,65536,7397.12
31504,16,65536,7397.12
31520,16,65536,7397.89
31536,16,65536,7398.02
31552,16,65536,7397.12
31568,16,65536,7398.02
31584,16,65536,7397.5
31600,16,65536,7397.12
31616,16,65536,7397.5
31632,16,65536,7397.89
31648,16,65536,7397.12
31664,16,65536,7397.12
31680,16,65536,7397.5
31696,16,65536,7397.89
31712,16,65536,7398.02
31728,16,65536,7398.02
31744,16,65536,7397.5
31760,16,65536,7397.12
31776,16,65536,7398.02
31792,16,65536,7397.12
31808,16,65536,7397.12
31824,16,65536,7398.02
31840,16,65536,7398.14
31856,16,65536,7397.89
31872,16,65536,7397.5
31888,16,65536,7397.63
31904,16,65536,7398.02
31920,16,65536,7397.12
31936,16,65536,7397.12
31952,16,65536,7397.89
31968,16,65536,7397.89
31984,16,65536,7397.12
32000,16,65536,7396.99
